trade_date,daily_total_pnl,daily_avg_pnl,daily_trade_count,date,fg_value_median
2025-03-29,133.123947,1.4629005164835163,91,2025-03-29,32.0
2025-03-31,3351.76805,36.43226141304348,92,,
2025-04-01,1402.082488,42.48734812121212,33,2025-04-01,34.0
2025-04-02,90.98474,7.582061666666667,12,2025-04-02,44.0
2025-04-03,0.0,0.0,58,2025-04-03,25.0
2025-04-04,4591.427138999999,218.63938757142856,21,2025-04-04,28.0
2025-04-05,0.0,0.0,34,2025-04-05,30.0
2025-04-06,3370.85855,73.27953369565218,46,2025-04-06,34.0
2025-04-07,-42968.356034,-292.3017417278911,147,2025-04-07,23.0
2025-04-08,25337.82776,92.1375554909091,275,2025-04-08,24.0
2025-04-09,-8161.750929999999,-29.78741215328467,274,2025-04-09,18.0
2025-04-10,37245.011365,99.05588128989362,376,2025-04-10,39.0
2025-04-11,3188.3381949999994,44.906171760563375,71,2025-04-11,25.0
2025-04-12,396619.521972,285.1326541854781,1391,2025-04-12,43.0
2025-04-13,6966.413809000001,23.377227546979867,298,2025-04-13,31.0
2025-04-14,17921.267874999998,59.73755958333333,300,2025-04-14,38.0
2025-04-15,48510.968923,62.75675151746442,773,2025-04-15,29.0
2025-04-16,57782.299326,55.18844252722063,1047,2025-04-16,30.0
2025-04-17,1713.120195,122.36572821428571,14,2025-04-17,33.0
2025-04-18,43872.037879,98.14773574720358,447,2025-04-18,32.0
2025-04-19,64555.085321,88.19000726912569,732,2025-04-19,37.0
2025-04-20,18262.85766,66.41039149090909,275,2025-04-20,39.0
2025-04-21,31185.493634999995,34.04529872816593,916,2025-04-21,47.0
2025-04-22,76426.431186,102.31115285943775,747,2025-04-22,72.0
2025-04-23,36195.992017000004,91.17378341813603,397,2025-04-23,63.0
2025-04-24,39170.105122,49.45720343686869,792,2025-04-24,60.0
2025-04-25,17003.979131,25.417009164424513,669,2025-04-25,65.0
2025-04-26,3796.549676,6.75542646975089,562,2025-04-26,61.0
2025-04-27,504.774376,5.258066416666667,96,2025-04-27,54.0
2025-04-28,38702.572171,55.527363229555235,697,2025-04-28,60.0
2025-04-29,117761.291571,112.47496807163323,1047,2025-04-29,56.0
2025-04-30,5286.100993,10.224566717601547,517,,
2025-05-01,61765.051478,180.07303637900876,343,2025-05-01,53.0
